21999504#S8110267 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0.12,0,0.2,0.694,0.394,0.503,?,0,0.225,0,0.5,0.765,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.812,0.5,0.875,0.917,0.707,?,0.408,0,0.5,0.798,0.5,0.668,mismatch
15735281#S10667163 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.314,0.286,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.711,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,0,0,0,0.4,0.964,0.733,0.909,0.909,0.839,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.548,0,0.6,0.992,0.504,0.775,mismatch
21401700#S0788333 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.19,0.175,0,?,0,0.225,0,0.5,0.86,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.805,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.629,0.333,0.143,0.143,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0.069,0,0.273,0.67,0.104,0.429,mismatch
S10411572#20636464 ==> 0,0.225,0,0.5,0.863,0.5,1,0.938,0.707,?,0,0,0,0.4,0.286,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.81,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.805,0.5,1,0.923,0.707,?,0.408,0.52,0,1,0.941,0.632,0.9,0.892,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.204,0,0.429,0.508,0.354,0.612,mismatch
11962002#S4257143 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.516,0.357,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.726,0.5,0.885,0.923,0.707,?,0,0.225,0,0.5,0.901,0.467,0.5,0.857,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.228,0,0.265,0.884,0.28,0.495,mismatch
21607531#S9115928 ==> 0.5,0.5,0,0.333,0.97,0.875,0.933,0.844,0.95,?,0.158,0,0.077,0.703,0.442,0.314,?,0.5,0.5,0,0.333,0.968,0.867,0.929,0.833,0.5,?,0,0.293,0,0.333,0.921,0.857,0.854,0.779,0.5,?,0.5,0.5,0,0.333,0.974,0.885,0.917,0.846,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,0.333,0.884,0.875,0.909,0.808,0.5,?,0.077,0,0.409,0.759,0.215,0.596,mismatch
S10131131#21978270 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0.125,0.536,0.362,0.466,?,0,0.225,0,0.5,0.837,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.2,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.775,0.5,1,0.917,0.707,?,0.105,0,0.333,0.513,0.469,0.503,mismatch
S10338331#20532072 ==> 0,0.225,0,0.5,0.868,0.5,1,0.938,0.707,?,0,0,0.111,0.546,0.244,0.2,?,0,0.225,0,0.5,0.843,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.781,0.5,1,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.225,0,0.5,0.745,0.5,1,0.917,0.707,?,0.154,0,0.138,0.368,0.304,0.369,mismatch
S11299879#21921850 ==> 0,0.225,0,0.5,0.863,0.5,1,0.938,0.707,?,0,0,0,0.303,0.106,0,?,0,0.225,0,0.5,0.837,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.805,0.5,1,0.923,0.707,?,0,0.225,0,0.5,0.956,0.667,0.917,0.917,0.707,?,?,?,?,?,?,?,?,?,0,0,0,0.667,0.902,0.444,0.875,0.875,0.816,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.775,0.5,1,0.917,0.707,?,0.298,0,0.273,0.663,0.403,0.576,mismatch
S1067610#23134803 ==> 0,0.38,0,0.25,0.842,0.583,0.604,0.775,0.408,?,0,0,0,0.579,0.336,0,?,0,0.38,0,0.25,0.822,0.578,0.614,0.693,0.408,?,0,0.38,0,0.25,0.922,0.619,0.616,0.7,0.408,?,0.408,0.52,0,0.25,0.935,0.641,0.622,0.746,0.408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.667,0.976,0.857,0.833,0.833,0.816,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.088,0,0.3,0.543,0.47,0.55,mismatch
S8632955#14706524 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.464,0.155,0.215,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.777,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.769,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.582,0.5,0.714,0.714,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0,0,0.2,0.445,0.431,0.354,mismatch
5043376#S5797169 ==> 0,0.225,0,0.5,0.784,0.5,0.906,0.938,0.707,?,0,0,0.25,0.779,0.477,0.599,?,0,0.225,0,0.5,0.745,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.702,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.094,0,0.227,0.803,0.113,0.446,mismatch
19658587#S2663075 ==> 0,0.225,0,0.5,0.756,0.5,0.906,0.938,0.707,?,0.2,0,0.125,0.513,0.423,0.441,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.644,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.561,0.25,0.143,0.143,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.276,0,0.286,0.606,0.356,0.445,mismatch
23139363#S4554862 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0.224,0,0.167,0.493,0.2,0.289,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.378,0,0.25,0.81,0.233,0.408,mismatch
S11544542#23148879 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.412,0.116,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.586,0,0.5,0.628,0.978,0.707,mismatch
S8607244#23890663 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0.183,0,0.111,0.604,0.386,0.402,?,0,0.225,0,0.5,0.772,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.765,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.625,0.375,0.25,0.25,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.378,0,0.409,0.672,0.259,0.607,mismatch
10038369#S6835981 ==> 0,0.38,0,0.25,0.859,0.521,0.9,0.481,0.408,?,0,0,0,0.394,0.233,0,?,0,0.38,0,0.25,0.814,0.489,0.893,0.527,0.408,?,0,0.38,0,0.25,0.772,0.452,0.923,0.536,0.408,?,0.408,0.52,0,0.25,0.922,0.538,0.917,0.538,0.408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,0.333,0.733,0.625,0.909,0.558,0.5,?,0.204,0,0.15,0.761,0.235,0.353,mismatch
20551724#S10418428 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0.177,0,0.111,0.574,0.387,0.218,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.401,0,0.375,0.731,0.266,0.546,mismatch
S5477950#22582690 ==> 0,0.225,0,0.5,0.773,0.5,1,0.938,0.707,?,0,0,0,0.387,0.136,0,?,0,0.225,0,0.5,0.731,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.401,0,0.5,0.967,0.379,0.668,mismatch
15185467#S7377529 ==> 0,0.225,0,0.5,0.815,0.5,0.906,0.938,0.707,?,0.548,0,0.545,0.845,0.951,0.739,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.113,0,0.105,0.787,0.247,0.206,mismatch
20666676#S10311613 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0.167,0.699,0.536,0.555,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.715,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.231,0,0.182,0.923,0.3,0.333,mismatch
19486089#S7910821 ==> 0,0.225,0,0.5,0.791,0.5,0.906,0.938,0.707,?,0,0,0.167,0.582,0.576,0.316,?,0,0.225,0,0.5,0.747,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.698,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.725,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.676,0.5,0.875,0.917,0.707,?,0.495,0,0.55,1,0.946,0.742,mismatch
20512050#S10038003 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.226,0.175,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.743,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.732,0.5,0.885,0.923,0.707,?,0,0.368,0,0.333,0.585,0.375,0.833,0.714,0.577,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.685,0.5,0.875,0.917,0.707,?,0.06,0,0.111,0.745,0.267,0.224,mismatch
16386200#S4718241 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0.143,0.359,0.341,0.509,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.775,0.5,0.875,0.917,0.707,?,0.211,0,0.211,0.736,0.527,0.378,mismatch
22595976#S5432925 ==> 0,0.293,0,0.333,0.879,0.656,0.873,0.531,0.5,?,0,0,0,0.312,0.138,0,?,0.5,0.5,0,0.333,0.829,0.7,0.929,0.533,0.5,?,0,0.293,0,0.333,0.789,0.607,0.885,0.429,0.5,?,0,0.293,0,0.333,0.821,0.615,0.843,0.462,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,0.333,0.93,0.667,0.909,0.558,0.5,?,0.134,0,0.308,0.868,0.49,0.583,mismatch
20611771#S10681818 ==> 1,1,1,1,1,1,1,1,1,?,0,0,0.077,0.405,0.13,0.285,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,0,0.225,0,0.5,0.525,0.5,0.583,0.833,0.707,?,?,?,?,?,?,?,?,?,0,0,0,0.5,0.905,0.5,0.857,0.857,0.707,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0.213,0,0.583,0.842,0.61,0.738,mismatch
S8313437#17242484 ==> 0,0.225,0,0.5,0.841,0.5,1,0.938,0.707,?,0.143,0,0.222,0.729,0.456,0.365,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.124,0,0.4,0.519,0.744,0.699,mismatch
S9858450#17354317 ==> 0,0.225,0,0.5,0.806,0.5,1,0.938,0.707,?,0.189,0,0,0.796,0.454,0.308,?,0,0.225,0,0.5,0.772,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.736,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.077,0,0.111,0.439,0.22,0.226,mismatch
21190761#S9694786 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.359,0.111,0,?,0,0.225,0,0.5,0.752,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.711,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.092,0,0.471,0.857,0.376,0.641,mismatch
17188953#S9748368 ==> 0,0.293,0,0,0.884,0.812,0.833,0.731,0.957,?,?,?,?,?,?,?,?,0,0.293,0,0,0.959,0.9,0.843,0.84,0.954,?,0,0.293,0,0,0.955,0.893,0.827,0.836,0.95,?,0.5,0.5,0,0.333,0.99,0.962,0.933,0.938,0.982,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.682,0.385,0.222,0.222,0,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0,0,0.059,0.439,0.15,0.134,mismatch
S10796046#20927091 ==> 0,0.225,0,0.5,0.84,0.5,1,0.938,0.707,?,0.25,0,0,0.608,0.338,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.786,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,0,0.617,0,0.4,0.562,0.218,0.857,0.632,0.632,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.129,0,0.286,0.513,0.255,0.447,mismatch
S10874056#23807980 ==> 0,0.293,0,0.333,0.948,0.844,0.842,0.762,0.962,?,0,0,0.333,0.5,0.214,0.5,?,0.5,0.5,0,0.333,0.982,0.9,0.871,0.847,0.954,?,0,0.293,0,0.333,0.842,0.821,0.808,0.75,0.5,?,0.5,0.5,0,0.333,0.941,0.923,0.885,0.885,0.97,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.314,0,0.312,0.788,0.665,0.49,mismatch
12428125#S6453489 ==> 0,0.225,0,0.5,0.806,0.5,0.906,0.938,0.707,?,0,0,0.067,0.474,0.116,0.125,?,0,0.225,0,0.5,0.772,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.504,0,0.462,0.798,0.38,0.632,mismatch
S6938565#15862695 ==> 0.408,0.52,0,0.25,0.924,0.562,0.44,0.594,0.408,?,0,0,0.167,0.807,0.622,0.348,?,0,0.38,0,0.25,0.2,0.444,0.405,0.5,0.408,?,0,0.38,0,0.25,0.716,0.452,0.41,0.529,0.408,?,0.408,0.52,0,0.25,0.1,0.538,0.45,0.538,0.408,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.299,0,0.444,0.759,0.741,0.667,mismatch
S8334064#15229408 ==> 0,0.225,0,0.5,0.84,0.5,1,0.938,0.707,?,0,0,0.143,0.857,0.7,0.569,?,0,0.225,0,0.5,0.813,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.786,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.218,0,0.333,0.533,0.509,0.51,mismatch
S5405458#23140167 ==> 0,0.225,0,0.5,0.756,0.5,1,0.938,0.707,?,0,0,0,0.818,0.818,0.49,?,0,0.225,0,0.5,0.711,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.661,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.644,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.667,0.993,0.944,0.941,0.941,0.993,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.49,0,0.3,0.597,0.349,0.467,mismatch
S11319004#21978066 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0.177,0,0.111,0.689,0.387,0.218,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.462,0,0.556,0.899,0.405,0.716,mismatch
12427805#S6196604 ==> 0,0.225,0,0.5,0.806,0.5,0.906,0.938,0.707,?,0,0,0.083,0.613,0.172,0.313,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.736,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.726,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.25,0,0.333,0.663,0.372,0.5,mismatch
17300769#S6312260 ==> 0,0.225,0,0.5,0.855,0.5,0.906,0.938,0.707,?,0,0,0,0.525,0.311,0,?,0,0.225,0,0.5,0.827,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0,0,0.105,0.88,0.287,0.324,mismatch
S5647854#23914895 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.444,0.255,0,?,0,0.225,0,0.5,0.777,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.836,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.59,0.2,0.111,0.111,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.161,0,0.5,0.65,0.378,0.739,mismatch
11260340#S5774804 ==> 0,0.38,0,0,0.931,0.625,0.84,0.837,0.782,?,0,0,0.25,0.429,0.857,0.5,?,0,0.38,0,0,0.916,0.622,0.84,0.847,0.779,?,0,0.38,0,0,0.928,0.619,0.816,0.814,0.776,?,0.408,0.52,0,0.25,0.925,0.667,0.938,0.869,0.802,?,0,0.38,0,0.2,0.583,0.273,0.359,0.311,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0.134,0,0.091,0.677,0.233,0.2,mismatch
S11091466#21910242 ==> 0,0.225,0,0.5,0.863,0.5,1,0.938,0.707,?,0,0,0.091,0.436,0.209,0.169,?,0,0.225,0,0.5,0.837,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.81,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.385,0,0.375,0.56,0.512,0.612,mismatch
S10667557#16503560 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0.143,0.857,0.723,0.569,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.787,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.387,0,0.667,0.855,0.551,0.802,mismatch
14234917#S7485791 ==> 0,0.293,0,0,0.916,0.844,0.833,0.781,0.971,?,?,?,?,?,?,?,?,0,0.293,0,0,0.973,0.9,0.84,0.847,0.969,?,0,0.293,0,0,0.971,0.893,0.827,0.836,0.967,?,0.5,0.5,0,0.333,0.968,0.962,0.938,0.938,0.982,?,0,0,0,0,0.571,0.286,0.143,0.143,0,?,?,?,?,?,?,?,?,?,0,0,0,0.125,0.844,0.462,0.364,0.364,0.224,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0.096,0,0.095,0.578,0.168,0.174,mismatch
S7869804#14650208 ==> 0,0.225,0,0.5,0.79,0.5,1,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.699,0.5,1,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0.111,0.423,0.2,0.2,mismatch
10779039#S4420043 ==> 0,0.225,0,0.5,0.79,0.5,0.906,0.938,0.707,?,0,0,0,0.468,0.3,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,0,0.565,0,0,0.443,0.13,0.286,0.169,0,?,?,?,?,?,?,?,?,?,0,0.225,0,0.6,0.833,0.462,0.604,0.583,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.275,0,0.304,0.913,0.324,0.495,mismatch
